title,text,label
China opposes US blacklisting three more Chinese companies over forced labor accusation,"US Uygur bill does not concern human rights, but to contain China; will shoot itself in the foot: analysts. The purpose of the US banning imports from Northwest China's Xinjiang Uygur Autonomous Region is never to protect the human rights of ethnic groups but to suffocate the development of the Xinjiang region and contain China, analysts said. They criticized the latest move by the US of adding three more companies to its entity list under the excuse of ""forced labor"" is only ""shooting itself in the foot,"" and said it will additionally pose a negative impact on global supply chains and American companies. The US Department of Homeland Security said in a statement that it added three Chinese companies - Xinjiang Tianmian Foundation Textile Co Ltd, Xinjiang Tianshan Wool Textile Co. Ltd, and Xinjiang Zhongtai Group Co. Ltd - to the Uyghur Forced Labor Prevention Act (UFLPA) Entity List for their business practices involving ""persecuted"" minorities in Xinjiang, bringing the total number of entities on the list to 27, Reuters reported. Chinese Foreign Ministry spokesperson Wang Wenbin said on Wednesday that China has made clear time and again that the allegation of ""forced labor"" in Xinjiang is nothing but an enormous lie propagated by people against China to smear our country's image. ""It is the very opposite of the fact that the rights and interests of people of all ethnic backgrounds in Xinjiang are effectively protected,"" he said. The US uses that lie as a basis to enforce the so-called ""Uyghur Forced Labor Prevention Act"", blacklist Chinese entities and go after more Chinese companies. The move is actually aimed at undermining Xinjiang's prosperity and stability and containing China's development. The move also tears at international trade rules and market order, Wang said. Wang emphasized that China urges the US to immediately stop smearing China and stop meddling in China's internal affairs under the pretext of human rights. We will continue to resolutely safeguard Chinese companies' legitimate and lawful rights and interests.",1
Xi Jinping Sends Congratulatory Letter to the 10th Meeting of the SCO Ministers of Justice,"On September 5, 2023, President Xi Jinping sent a congratulatory letter to the 10th Meeting of the Shanghai Cooperation Organization (SCO) Ministers of Justice. Xi Jinping pointed out that since the mechanism of the Meeting of SCO Ministers of Justice was launched in 2013, SCO member states have upheld and promoted the ""Shanghai Spirit"", supported each other and cooperated in good faith, constantly advanced the rule of law in each country, enhanced exchanges and mutual learning between governments in the field of justice, and continuously engaged themselves in practical cooperation in the legal services sector. SCO member states have also played an important role in firmly upholding the international system with the United Nations at its core and the international order underpinned by international law. Xi Jinping stressed that China attaches great importance to the role of the rule of law in consolidating foundations, ensuring stable expectations and delivering long-term benefits, and has actively participated in global governance system reform and development. China stands ready to work with other SCO member states to constantly deepen exchanges and cooperation in law and judicial administration among countries in the new era, promote the high-quality economic development of each country through the rule of law, uphold regional peace and stability, and advance the building of a community with a shared future for mankind. The 10th Meeting of the SCO Ministers of Justice, hosted by the Ministry of Justice, opened in Shanghai on September 5.",1
2023 Pujiang Innovation Forum Second Women Scientists Summit Held in Shanghai,"Chinese President Xi Jinping's congratulatory letter, sent to the 2023 Pujiang Innovation Forum on September 10, generated much excitement among attendees of the Second Women Scientists Summit. Many of those in attendance vowed to strengthen their readiness to shoulder their responsibilities, push for innovation with a pioneering spirit, focus on enlightening, popularizing and bolstering the spirit of innovation, and contribute their unique efforts to help the country achieve sci-tech self-reliance and self-strengthening at higher levels and improve the universal well-being of all mankind. The summit, with the theme Exploring Boundlessness, Linking to the Future, was held in Shanghai on September 9. It was part of the 2023 Pujiang Innovation Forum, held in the city from September 9-11. Huang Xiaowei, Secretary of the Leading Party Members' Group and Vice-President and First Member of the Secretariat of the All-China Women's Federation (ACWF), Zhang Biyong, Member of the Leading Party Members' Group of the Ministry of Science and Technology and President of Science and Technology Daily, and Wu Qing, Deputy Secretary of the Shanghai Municipal Committee of the Communist Party of China, attended the summit. Zhang Xiaolan, Vice-President and Member of the Secretariat of ACWF, presided over the summit. Huang said women sci-tech workers, who always bear in mind the important instructions of President Xi, and also the country's most fundamental interests, have made unique contributions to the country's high-quality development, and to global sci-tech innovation and development. She called on the women to strive to undertake great causes, be advocates of civility and trailblazers in chasing their dreams during the process of promoting sci-tech self-reliance and self-strengthening at higher levels and advancing Chinese modernization. Zhang Biyong said the population of women sci-tech workers has grown rapidly in recent years. She noted the Ministry of Science and Technology has always attached great importance to the work of women sci-tech workers, encouraged women to undertake major national sci-tech-research programs, improved support systems and mechanisms for women scientists to further uncover their innovative vitality, and deepened the cultivation of women sci-tech workers. Wu said Shanghai has accelerated its pace of building a world-class sci-tech-innovation center. He added, on the journey ahead, the city will continuously support the cultivation of women sci-tech workers. It will also create more open service platforms, a more inclusive institutional environment, and better service guarantees so women researchers can demonstrate their talents. During the summit, women scientists and experts shared their research results, innovative mindsets and practical experiences, and they participated in exchanges involving their new missions, responsibilities and deeds in advancing global innovation.",1
Xinhua Think Tank Issues Report on China-Proposed Global Development Initiative,"Xinhua Institute, the think tank of Xinhua News Agency, on Tuesday released a report titled ""The Practical Achievements and Global Contributions of the Global Development Initiative"" at the high-level meeting on Global Development Initiative (GDI) Cooperation Outcomes hosted by China at the UN headquarters. The report, available in both English and Chinese versions, expounds on the core concepts, principles, and universal meanings of the GDI. It highlights the global contributions of GDI through more than 30 cases of international cooperation projects, and provides a comprehensive review and analysis of the achievements of GDI cooperation over the past two years. ""At a time when global development is facing headwinds, Chinese President Xi Jinping proposed the GDI as an effective response to global challenges and developing countries' needs for growth and received positive responses from all parties. Positive progress has been made in the two years since the initiative was proposed,"" the report said.The report explains how China and the international community are collaborating to pioneer a new model of international development cooperation, and calls for the revitalization of economic recovery through technological innovation, the improvement of a just and equitable global governance system, and collective action to build a global community of development with a shared future. The report indicates that the GDI prioritizes development and closely aligns with the central task of implementing the 2030 Agenda for Sustainable Development of the United Nations, presenting a new model of international development cooperation that is more inclusive, diverse, and sustainable. ""Together, we aim to create a new era of global development featuring benefits for all, balance, coordination, inclusiveness, win-win cooperation and common prosperity,"" ultimately building a global community of development with a shared future, said the report.",1
CGTN poll: Over 90% highly praise China's proposal of building a global community of shared future,"On September 26, China released the white paper ""A Global Community of Shared Future: China's Proposals and Actions,"" systematically expounding the profound connotation and rich practice of ""a community with a shared future for mankind."" According to a global online survey conducted by CGTN, as many as 91 percent of the respondents speak highly of the proposal of building a global community of shared future, believing that ""only when appropriate attention is paid to the collective future of humanity is it possible that the wishes of every country, people and individual come true."" As the world is undergoing major changes unseen in a century, China believes that the old path of hegemonism leads to a dead end, whereas the path of peaceful development is the right one for the world to follow. The survey found that the Chinese proposition is highly agreed upon by the vast majority of respondents. According to the poll, 87.71 percent of global respondents believe that ""there is no iron law that dictates that a rising power will inevitably seek hegemony, and the strong preying on the weak is not a way for humans to coexist, and the zero-sum game in which one wins by causing others to lose is doomed to fail."" As many as 94.23 percent of people believe that ""obsession with power and hegemony has led to frequent wars and loss of lives, which should be resolutely resisted."" In addition, 88.9 percent of them say that ""the world should be a harmonious home where all countries must stand together in adversity and through thick and thin."" Among them, a French netizen says: ""Human society will never allow the hegemony of one nation over another. We must always uphold mutual respect among people and promote peace and exchange.""",1
Chinese diplomat urges U.S. to genuinely adhere to one-China principle,"There should be a genuine adherence on the U.S. part to the one-China principle if it wants to contribute to the stability across the Taiwan Straits, Chinese Consul General in Chicago Zhao Jian said recently. The political confrontation across the Taiwan Straits after 1949 was a continuation of the Chinese civil war, Zhao said in a signed article published in Star Tribune, the largest newspaper in the U.S. state of Minnesota. ""But both sides have maintained that there is only one China and Taiwan is a part of China, and remained committed to realizing reunification, though they differed on how to do so,"" he said. Tension arose because Taiwan's Democratic Progressive Party authorities, since coming to power, have openly challenged the one-China principle and kept pushing forward ""de-sinicization"" and ""incremental independence,"" Zhao said. The U.S. government has continuously obscured and hollowed out the one-China principle, upgraded official contacts with Taiwan and arms sales to Taiwan, only emboldening Taiwan's provocative activities, he added. The one-China principle is the centerpiece of the relevant China-U.S. joint communiques, and forms the bedrock of China-U.S. relations, said Zhao. ""If the United States really wants to contribute to the stability across the straits, there should be a genuine adherence to the one-China principle and a true support to the Chinese efforts to promote the peaceful reunification."" Just as the U.S. government would never agree to the splitting of the union during the American Civil War, the Chinese will never allow the separatist forces to split China, Zhao stressed. China resolutely safeguards the one-China principle and will do the utmost to pursue peaceful reunification, Zhao reiterated. ""The Chinese people won't fight against their compatriots, but will never allow 'Taiwan independence.'""",1
"Xi says confidence ""more valuable than gold"" in march toward rejuvenation","President Xi Jinping on Thursday called on the nation to firm up confidence and strive in unity in the relentless endeavor toward building a strong China and realizing national rejuvenation. ""Our strength comes from unity and confidence is more valuable than gold,"" said Xi, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, at a grand reception held in Beijing to celebrate the 74th anniversary of the founding of the People's Republic of China. Xi said the future is bright and the nation should continue to surmount difficulties and march forward. Li Qiang presided over the reception. Zhao Leji, Wang Huning, Cai Qi, Ding Xuexiang, Li Xi and Han Zheng attended the event together with around 800 Chinese and foreign guests.",1
China welcomes foreign talents in continued development participation: premier,"China welcomes talents from all over the world and expects foreign experts to continue their in-depth participation in China's development, Chinese Premier Li Qiang said Thursday. Li made the remarks at the Great Hall of the People in Beijing when meeting with foreign experts who had received the Chinese Government Friendship Award for outstanding foreign experts in China. Li thanked foreign experts for their excellent contributions to promoting China's scientific and technological progress, personnel training, and modernization. Noting that the foreign experts have come to China to promote exchanges, strengthen cooperation, and spread friendship with their concrete actions, Li said this is particularly valuable in a world full of changes and chaos. China is comprehensively promoting Chinese modernization with high-quality development, which will release massive development opportunities and provide a broad stage for business, Li said. The premier said the Chinese government will continue to optimize relevant policies, effectively protect the legitimate rights and interests of foreign experts, and strive to create a better working and living environment for them. The foreign experts expressed their gratitude for the award and willingness to continue to contribute to Chinese modernization as well as to promoting exchanges and cooperation between China and other countries.",1
Xi encourages children of heroic martyrs to contribute to national rejuvenation,"Chinese President Xi Jinping encouraged the children of martyrs from public security organs to enhance their capabilities to build a peaceful China at a higher level and make more contributions toward building a strong China and realizing national rejuvenation. Xi, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, made the remarks in a reply letter sent on Thursday to eight students from the People's Public Security University of China, who are the children of fallen heroes of the public security system. In his reply letter, Xi expressed his high expectations for the students and extended greetings to their families as the Mid-Autumn Festival and National Day are just around the corner. ",1
"Xi: China willing to enhance cooperation with UNESCO to advance world peace, development","Chinese President Xi Jinping said China is willing to enhance cooperation with the United Nations Educational, Scientific and Cultural Organization (UNESCO) and jointly advance the cause of world peace and development during his meeting with Audrey Azoulay, director-general of the UN organization, at the Great Hall of the People in Beijing. Noting China has always supported the work of UNESCO over the years, Xi said China and UNESCO have done many positive things to safeguard world peace and promote global development, adding that this kind of cooperation is very valuable and should be maintained for a long time. Xi noted that the world is made up of colorful civilizations, and China is one of the countries with the oldest history and culture in the world. Under this context, Xi said China is willing to work more closely with UNESCO to continuously improve the capacity and level of cultural heritage protection, promote exchanges, mutual learning and inclusive cooperation among different civilizations, contribute to world peace and promote the building of a community with a shared future for mankind. Home to more than 1.4 billion people, Xi said China's tremendous development is itself an important contribution to the progress of human civilization. Noting China is committed to building a great modern socialist country in all respects by the middle of this century, Xi said China adheres to the strategy of rejuvenating the country through science and education, actively promotes the development of education, science, technology and culture, and attaches importance to international exchanges and cooperation with UNESCO and other parties. China is ready to work with UNESCO to contribute to the common development of the world, Xi said. Appreciating China's support for UNESCO's work, Azoulay spoke of the UNESCO Prize for Girls' and Women's Education jointly established by China and UNESCO, saying that it has played an important role in promoting the education of women and girls around the world. With fruitful cooperation between China and UNESCO, Azoulay said the UN organization hopes to further strengthen exchanges and cooperation with China in cultural heritage protection, science, culture and technology, build more international consensus, and make positive contributions to safeguarding world peace and development.",1
"China adheres to promoting world peace, common development: premier","Chinese Premier Li Qiang said Thursday that China will adhere to the basic state policy of opening up, firmly follow the win-win strategy of opening up, work with all parties to practice genuine multilateralism, and achieve common growth through cooperation to deliver more benefits to people of all countries. Li made the remarks when meeting with newly appointed diplomatic envoys and representatives stationed in China from 52 countries and international organizations at the Great Hall of the People in Beijing. While extending welcome to the diplomatic envoys and representatives to take up their new posts in China, Li said China attaches great importance to developing friendly cooperation with various countries and international organizations. ""The Chinese government will provide support and convenience for envoys and representatives performing duties in China. It is hoped you can act as bridges and bonds facilitating mutual understanding, mutual trust, and cooperation between China and the rest of the world,"" said Li. The premier said that China always adheres to upholding world peace and promoting common development underlying its foreign policy and is committed to building a community with a shared future for humanity. ""We stand ready to work with all parties to inject more certainty, stability, and positive energy into world peace and development."" He went on to point out that, at present, China is advancing its modernization drive with high-quality development in an all-round way. ""The economy, on the whole, is picking up and enjoying bright prospects for future development. This will surely inject more new impetus into global economic recovery and sustainable development."" The diplomatic envoys and representatives expressed warm congratulations on the 74th anniversary of the founding of the People's Republic of China, highly appreciated the achievements of Chinese modernization, spoke highly of China's important contribution to the cause of global peace and development, and expressed their willingness to play a positive role in strengthening the friendly cooperation between various countries and international organizations and China. ",1
Kissinger: Decoupling 'great disadvantage' to both U.S. and China,"Decoupling will pose great disadvantages to both the U.S. and China, former U.S. State Secretary Henry Kissinger said at the 5th Bund Summit taking place in Shanghai on Saturday, adding that decoupling will lower the standards of living for both countries. A China-U.S. decoupling will also make it harder for both countries to work together on common challenges, he said at the opening ceremony of the event, which he attended online. Despite the rise in tensions in the technology industry between the U.S. and China, Kissinger is calling for both sides to cooperate on artificial intelligence (AI). He said he believes China-U.S. AI cooperation is essential for mankind.",1
China lauds Air India for changing Taiwan's name to Chinese Taipei,"China on Thursday lauded India's national carrier Air India's decision to change the name of Taiwan to Chinese Taipei on its website, saying that the move reflects tha airline's recognition of the One China principle. The Chinese government's position on this issue cannot be more clear-cut, and India and other countries around the world are quite clear about it. By taking the relevant step, Air India shows respect for the objective fact that there is only one China in the world and Taiwan is part of China, which is also the common sense and international consensus, China's Foreign Ministry Spokesperson Lu Kang told reporters at a press conference in Beijing. I want to stress once again that it is the basic requirement for any foreign enterprise operating in China to respect China's sovereignty and territorial integrity, abide by China's laws and respect the national feelings of the Chinese people, he added. ",1
"Xi makes instruction on work of public communication, culture","President Xi Jinping has made an instruction on the work of public communication and culture. The instruction by Xi, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, was conveyed at a national meeting held in Beijing on Saturday and Sunday. In the instruction, Xi stressed building stronger cultural confidence, following the approach of openness and inclusiveness, and upholding fundamental principles while breaking new ground to provide a strong ideological guarantee, spiritual strength and favorable cultural conditions for building a modern socialist country in all respects and advancing the great rejuvenation of the Chinese nation on all fronts.",1
"Xi Focus-Closeup: Stories of patriotism, devotion shared by Xi","Sunday marks the 74th anniversary of the founding of the People's Republic of China. Addressing a grand reception in Beijing celebrating the occasion earlier this week, Chinese President Xi Jinping called on the nation to firm up confidence and strive in unity to continue to surmount difficulties and march toward the goal of building a strong China and realizing national rejuvenation. According to Xi, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, patriotism has always been a source of spiritual strength that firmly unites the Chinese nation. He has encouraged the 1.4 billion Chinese people to weave their ideals into the future of the nation. ",1
Xi Jinping Thought on Culture put forward at national meeting,"Xi Jinping Thought on Culture has been formally put forward at a two-day national meeting on the work of public communication and culture, which was held in Beijing on Saturday and Sunday. Since the 18th Communist Party of China (CPC) National Congress, historic achievements have been made in the fields of public communication and culture, according to the meeting, attributing the achievements to the leadership of President Xi Jinping, also general secretary of the CPC Central Committee and chairman of the Central Military Commission. The new ideas and judgments about cultural development in the new era put forward by Xi have enriched and developed Marxist cultural theories and formed Xi Jinping Thought on Culture, the meeting noted. ",1
Feature: U.S.-China forum calls for revitalizing relations through music,"Experts from China and the United States called for enhancing music education cooperation and exchanges between the two nations to energize bilateral ties. The ""U.S.-China Music Forum - Confronting Challenges and Looking to the Future"" took place at the Lila Acheson Wallace Auditorium at The Asia Society on Saturday afternoon in New York. The panelists said classical music exchanges between the two nations over the past five decades demonstrate the harmonious interplay between art and diplomacy. They noted that, in an ever-changing world, music remains a timeless bridge that connects hearts and minds, fostering understanding and empathy between cultures. ",1
